"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"apambnut  ","S",01/04/2017 11:44,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0180,<0>  ,"","","","",0.1600,<0>  ,3.2000,<0>  ,
"apambnut  ","S",02/06/2017 11:38,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0100,<0>  ,"","","","",0.2500,<0>  ,4.0000,<0>  ,
"apambnut  ","S",02/28/2017 13:41,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0080,<0>  ,"","","","",0.1900,<0>  ,6.9000,<0>  ,
"apambnut  ","S",04/11/2017 9:31,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.1200,<0>  ,7.6000,<0>  ,
"apambnut  ","S",05/02/2017 10:47,0,1,1         ,1         ,"",0.0050,<0>  ,0.0050,<0>  ,"","","","",0.0940,<0>  ,8.4000,<0>  ,
"apambnut  ","S",06/08/2017 12:56,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0040,<0>  ,"","","","",0.1200,<0>  ,9.2000,<0>  ,
"apambnut  ","S",07/05/2017 10:08,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0180,<0>  ,"","","","",0.0250,<0>  ,12.0000,<0>  ,
"apambnut  ","S",08/08/2017 11:06,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0030,<0>  ,"","","","",0.0040,<-4> [SBL] ,10.0000,<0>  ,
"apambnut  ","S",09/05/2017 12:03,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0090,<0>  ,"","","","",0.0080,<0>  ,9.6000,<0>  ,
"apambnut  ","S",10/10/2017 10:23,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0040,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.9000,<0>  ,
"apambnut  ","S",11/07/2017 14:27,0,1,1         ,1         ,"",0.0150,<1> [GQS] (CSM) ,0.0160,<0>  ,"","","","",0.0470,<0>  ,4.5000,<0>  ,
"apambnut  ","S",11/27/2017 14:15,0,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0050,<0>  ,"","","","",0.0520,<0>  ,4.7000,<0>  ,
